Book,Chapter,Verse,Ref,Arabic,Indonesian,KitabSuci,Notes
Ulangan,1,43,Ulangan 1:43,فَكَلَّمْتُكُمْ وَلَمْ تَسْمَعُوا بَلْ عَصَيْتُمْ قَوْلَ ٱلرَّبِّ وَطَغَيْتُمْ، وَصَعِدْتُمْ إِلَى ٱلْجَبَلِ.,"Aku berbicara kepadamu, tetapi kamu tidak mau mendengar. Kamu memberontak melawan perintah TUHAN, dan dengan sombong naik ke daerah pegunungan.","Maka, aku mengatakannya kepadamu, tetapi kamu tidak mau mendengar. Kamu mendurhaka terhadap firman ALLAH dan dengan sombongnya naik ke pegunungan itu.",
Ulangan,1,44,Ulangan 1:44,فَخَرَجَ ٱلْأَمُورِيُّونَ ٱلسَّاكِنُونَ فِي ذَلِكَ ٱلْجَبَلِ لِلِقَائِكُمْ وَطَرَدُوكُمْ كَمَا يَفْعَلُ ٱلنَّحْلُ، وَكَسَرُوكُمْ فِي سِعِيرَ إِلَى حُرْمَةَ.,"Orang Amori yang tinggal di daerah pegunungan itu keluar menghadapi kamu. Mereka mengejarmu seperti kawanan lebah, dan mengalahkanmu di Seir sampai ke Horma.","Lalu, keluarlah orang Amori yang tinggal di pegunungan itu menghadapi kamu. Mereka mengejar kamu seperti kawanan lebah dan menghantam kamu dari Seir sampai ke Horma.",
Ulangan,1,45,Ulangan 1:45,فَرَجَعْتُمْ وَبَكَيْتُمْ أَمَامَ ٱلرَّبِّ، وَلَمْ يَسْمَعِ ٱلرَّبُّ لِصَوْتِكُمْ وَلَا أَصْغَى إِلَيْكُمْ.,"Kemudian, kamu kembali dan menangis di hadapan TUHAN, tetapi TUHAN tidak mau mendengarkanmu.","Maka, kembalilah kamu dan menangis di hadirat ALLAH, tetapi ALLAH tidak mendengarkan tangisanmu dan tidak memperhatikan kamu.",
Ulangan,1,46,Ulangan 1:46,وَقَعَدْتُمْ فِي قَادَشَ أَيَّامًا كَثِيرَةً كَٱلْأَيَّامِ ٱلَّتِي قَعَدْتُمْ فِيهَا.,"Sesudah itu, kamu tinggal di Kadesh cukup lama.”","Setelah itu, cukup lama kamu tinggal di Kades.",
Ulangan,2,1,Ulangan 2:1,«ثُمَّ تَحَوَّلْنَا وَٱرْتَحَلْنَا إِلَى ٱلْبَرِّيَّةِ عَلَى طَرِيقِ بَحْرِ سُوفَ كَمَا كَلَّمَنِي ٱلرَّبُّ، وَدُرْنَا بِجَبَلِ سِعِيرَ أَيَّامًا كَثِيرَةً.,"Kemudian, kita kembali ke padang belantara melalui jalan yang menuju ke Laut Teberau, seperti yang TUHAN firmankan kepadaku. Kita berjalan berhari-hari mengelilingi pegunungan Seir.","Kemudian, kita berbalik dan berangkat ke padang belantara, ke arah Laut Merah, seperti yang difirmankan ALLAH kepadaku. Beberapa waktu lamanya kita mengelilingi Pegunungan Seir.",
Ulangan,2,2,Ulangan 2:2,ثُمَّ كَلَّمَنِي ٱلرَّبُّ قَائِلًا:,"TUHAN berfirman kepadaku, firman-Nya,","Lalu, ALLAH berfirman kepadaku,",
Ulangan,2,3,Ulangan 2:3,كَفَاكُمْ دَوَرَانٌ بِهَذَا ٱلْجَبَلِ. تَحَوَّلُوا نَحْوَ ٱلشِّمَالِ.,“Kamu sudah mengelilingi pegunungan itu cukup lama. Beloklah ke utara.,"‘Sudah cukup lama kamu mengelilingi pegunungan ini. Sekarang, beloklah ke utara.",
Ulangan,2,4,Ulangan 2:4,وَأَوْصِ ٱلشَّعْبَ قَائِلًا: أَنْتُمْ مَارُّونَ بِتُخْمِ إِخْوَتِكُمْ بَنِي عِيسُو ٱلسَّاكِنِينَ فِي سِعِيرَ، فَيَخَافُونَ مِنْكُمْ فَٱحْتَرِزُوا جِدًّا.,"Katakan kepada bangsa itu, ‘Kamu akan melewati tanah Seir, milik sanak saudaramu, keturunan Esau. Mereka akan takut kepadamu. Tetapi, berhati-hatilah.","Berilah perintah kepada bangsa itu demikian, “Sekarang kamu akan melalui daerah saudara-saudaramu bani Esau, yang tinggal di Seir. Mereka akan merasa takut kepadamu, tetapi ingat baik-baik,",
Ulangan,2,5,Ulangan 2:5,لَا تَهْجِمُوا عَلَيْهِمْ، لِأَنِّي لَا أُعْطِيكُمْ مِنْ أَرْضِهِمْ وَلَا وَطْأَةَ قَدَمٍ، لِأَنِّي لِعِيسُو قَدْ أَعْطَيْتُ جَبَلَ سِعِيرَ مِيرَاثًا.,"Janganlah menyerang mereka. Aku tidak akan memberikan kepadamu sejengkal pun dari tanah mereka, karena Aku telah memberikan daerah pegunungan Seir kepada Esau sebagai miliknya.",jangan kautantang mereka. Aku tidak akan memberikan negeri mereka kepadamu barang setapak kaki pun karena Pegunungan Seir telah Kukaruniakan kepada Esau menjadi miliknya.,
Ulangan,2,6,Ulangan 2:6,طَعَامًا تَشْتَرُونَ مِنْهُمْ بِٱلْفِضَّةِ لِتَأْكُلُوا، وَمَاءً أَيْضًا تَبْتَاعُونَ مِنْهُمْ بِٱلْفِضَّةِ لِتَشْرَبُوا.,Kamu harus membayar dengan uang kepada mereka untuk makanan yang kamu makan atau air yang kamu minum.’”,Kamu harus membeli makanan dari mereka dengan uang supaya kamu dapat makan. Kamu juga harus membeli air dari mereka dengan uang supaya kamu dapat minum.”’,
Ulangan,2,7,Ulangan 2:7,لِأَنَّ ٱلرَّبَّ إِلَهَكَ قَدْ بَارَكَكَ فِي كُلِّ عَمَلِ يَدِكَ، عَارِفًا مَسِيرَكَ فِي هَذَا ٱلْقَفْرِ ٱلْعَظِيمِ. اَلْآنَ أَرْبَعُونَ سَنَةً لِلرَّبِّ إِلَهِكَ مَعَكَ، لَمْ يَنْقُصْ عَنْكَ شَيْءٌ.,"Ingatlah bahwa TUHAN, Allahmu, telah memberkatimu dalam segala sesuatu yang kamu kerjakan. Dia tahu tentang segala sesuatu yang terjadi pada perjalananmu melalui padang belantara yang luas ini. TUHAN, Allahmu, menyertaimu selama 40 tahun. Kamu tidak pernah kekurangan.","ALLAH, Tuhanmu, telah memberkahimu dalam segala yang dikerjakan tanganmu. Ia memperhatikan perjalananmu di padang belantara yang luas ini. Selama empat puluh tahun ini ALLAH, Tuhanmu, menyertai engkau dan engkau tidak kekurangan apa pun.",
Ulangan,2,8,Ulangan 2:8,فَعَبَرْنَا عَنْ إِخْوَتِنَا بَنِي عِيسُو ٱلسَّاكِنِينَ فِي سِعِيرَ عَلَى طَرِيقِ ٱلْعَرَبَةِ، عَلَى أَيْلَةَ، وَعَلَى عِصْيُونِ جَابِرَ، ثُمَّ تَحَوَّلْنَا وَمَرَرْنَا فِي طَرِيقِ بَرِّيَّةِ مُوآبَ.,"Kita melewati saudara kita, keturunan Esau yang tinggal di Seir. Kita melalui jalan lembah menuju Kota Elat dan Ezion-Geber lalu berbelok menuju padang belantara di Moab.","Maka, berjalanlah kita melewati saudara-saudara kita bani Esau yang tinggal di Seir, meninggalkan jalan dari Araba, yaitu dari Elat dan dari Ezion Geber. Kemudian, kita berbelok melalui jalan ke arah Padang Belantara Moab.",
Ulangan,2,9,Ulangan 2:9,«فَقَالَ لِي ٱلرَّبُّ: لَا تُعَادِ مُوآبَ وَلَا تُثِرْ عَلَيْهِمْ حَرْبًا، لِأَنِّي لَا أُعْطِيكَ مِنْ أَرْضِهِمْ مِيرَاثًا، لِأَنِّي لِبَنِي لُوطٍ قَدْ أَعْطَيْتُ «عَارَ» مِيرَاثًا.,"TUHAN berfirman kepadaku, “Jangan melawan dan menyerang orang Moab. Sebab, Aku tidak akan memberikan sejengkal pun dari tanahnya, sebab Aku telah memberikan Ar kepada keturunan Lot.”","ALLAH pun berfirman kepadaku, ‘Jangan usik orang Moab dan jangan tantang mereka untuk berperang. Aku tidak akan memberikan negeri mereka kepadamu menjadi milikmu karena Ar telah Kukaruniakan kepada bani Lut menjadi miliknya.",
Ulangan,2,10,Ulangan 2:10,ٱلْإِيمِيُّونَ سَكَنُوا فِيهَا قَبْلًا. شَعْبٌ كَبِيرٌ وَكَثِيرٌ وَطَوِيلٌ كَٱلْعَنَاقِيِّينَ.,"Dahulu, orang-orang Emim tinggal di Ar. Mereka adalah bangsa yang besar, dan tinggi seperti orang Enak.","(Dahulu orang Emim tinggal di sana. Mereka adalah bangsa yang besar, banyak jumlahnya, dan tinggi seperti orang Enak.",
Ulangan,2,11,Ulangan 2:11,هُمْ أَيْضًا يُحْسَبُونَ رَفَائِيِّينَ كَٱلْعَنَاقِيِّينَ، لَكِنَّ ٱلْمُوآبِيِّينَ يَدْعُونَهُمْ إِيمِيِّينَ.,"Banyak orang menganggap bahwa orang Emim adalah juga orang Refaim seperti juga orang Enak. Akan tetapi, orang Moab menyebut mereka orang Emim.","Mereka juga termasuk orang Refaim seperti orang Enak, tetapi orang Moab menyebut mereka orang Emim.",
Ulangan,2,12,Ulangan 2:12,وَفِي سِعِيرَ سَكَنَ قَبْلًا ٱلْحُورِيُّونَ، فَطَرَدَهُمْ بَنُو عِيسُو وَأَبَادُوهُمْ مِنْ قُدَّامِهِمْ وَسَكَنُوا مَكَانَهُمْ، كَمَا فَعَلَ إِسْرَائِيلُ بِأَرْضِ مِيرَاثِهِمِ ٱلَّتِي أَعْطَاهُمُ ٱلرَّبُّ.,"Orang Hori dahulu tinggal di Seir kemudian keturunan Esau memusnahkan mereka dan tinggal di sana, seperti yang dilakukan umat Israel terhadap penduduk di negeri yang TUHAN berikan kepada mereka.","Orang Hori pun dahulu tinggal di Seir, tetapi bani Esau menghalau mereka. Bani Esau memunahkan mereka dari hadapannya, lalu tinggal di sana menggantikan mereka, seperti yang dilakukan orang Israil di negeri yang dikaruniakan ALLAH kepada mereka menjadi milik mereka.)",
Ulangan,2,13,Ulangan 2:13,اَلْآنَ قُومُوا وَٱعْبُرُوا وَادِيَ زَارَدَ. فَعَبَرْنَا وَادِيَ زَارَدَ.,"“Sekarang, pergilah ke seberang Sungai Zered.” Lalu, kita pun menyeberangi Sungai Zered.","Sekarang, segeralah seberangi Sungai Zered.’ Maka, kita pun menyeberangi Sungai Zered.",
Ulangan,2,14,Ulangan 2:14,وَٱلْأَيَّامُ ٱلَّتِي سِرْنَا فِيهَا مِنْ قَادَشَ بَرْنِيعَ حَتَّى عَبَرْنَا وَادِيَ زَارَدَ، كَانَتْ ثَمَانِيَ وَثَلَاثِينَ سَنَةً، حَتَّى فَنِيَ كُلُّ ٱلْجِيلِ، رِجَالُ ٱلْحَرْبِ مِنْ وَسَطِ ٱلْمَحَلَّةِ، كَمَا أَقْسَمَ ٱلرَّبُّ لَهُمْ.,"Perjalanan kita dari Kadesh-Barnea ke seberang Sungai Zered membutuhkan waktu 38 tahun. Seperti yang telah TUHAN ucapkan dalam janjinya, seluruh angkatan itu mati bahkan para tentaranya.","Tiga puluh delapan tahun lamanya kita berjalan dari Kades-Barnea sampai ke seberang Sungai Zered, hingga seluruh angkatan para pejuang habis dari perkemahan, seperti yang difirmankan ALLAH kepada mereka dengan bersumpah.",
Ulangan,2,15,Ulangan 2:15,وَيَدُ ٱلرَّبِّ أَيْضًا كَانَتْ عَلَيْهِمْ لِإِبَادَتِهِمْ مِنْ وَسَطِ ٱلْمَحَلَّةِ حَتَّى فَنُوا.,Tangan TUHAN telah menentang dan menghancurkan mereka sampai mereka semuanya mati dari perkemahan.,"Tangan ALLAH sendiri menentang mereka, mengacaukan mereka dari perkemahan sampai mereka habis.",
Ulangan,2,16,Ulangan 2:16,«فَعِنْدَمَا فَنِيَ جَمِيعُ رِجَالِ ٱلْحَرْبِ بِٱلْمَوْتِ مِنْ وَسَطِ ٱلشَّعْبِ،,"Sesudah semua tentara itu mati dari antara bangsa itu,","Setelah semua pejuang habis mati dari antara bangsa itu,",
Ulangan,2,17,Ulangan 2:17,كَلَّمَنِي ٱلرَّبُّ قَائِلًا:,"TUHAN berfirman kepadaku, firman-Nya,","ALLAH berfirman kepadaku,",
Ulangan,2,18,Ulangan 2:18,أَنْتَ مَارٌّ ٱلْيَوْمَ بِتُخْمِ مُوآبَ، بِعَارَ.,“Hari ini kamu harus melintasi perbatasan Moab dan pergi ke Ar.,"‘Pada hari ini engkau akan melewati perbatasan Moab, yaitu Ar.",
Ulangan,2,19,Ulangan 2:19,فَمَتَى قَرُبْتَ إِلَى تُجَاهِ بَنِي عَمُّونَ، لَا تُعَادِهِمْ وَلَا تَهْجِمُوا عَلَيْهِمْ، لِأَنِّي لَا أُعْطِيكَ مِنْ أَرْضِ بَنِي عَمُّونَ مِيرَاثًا، لِأَنِّي لِبَنِي لُوطٍ قَدْ أَعْطَيْتُهَا مِيرَاثًا.,"Ketika kamu ada di dekat orang Amon, jangan melawan dan menyerang mereka karena Aku tidak akan memberikan negeri mereka kepadamu. Aku telah memberikan negeri itu kepada keturunan Lot.”","Ketika engkau berada dekat dengan bani Amon, jangan usik mereka dan jangan tantang mereka. Aku tidak akan memberikan negeri bani Amon kepadamu menjadi milikmu karena Aku telah mengaruniakannya kepada bani Lut menjadi miliknya.",
Ulangan,2,20,Ulangan 2:20,هِيَ أَيْضًا تُحْسَبُ أَرْضَ رَفَائِيِّينَ. سَكَنَ ٱلرَّفَائِيُّونَ فِيهَا قَبْلًا، لَكِنَّ ٱلْعَمُّونِيِّينَ يَدْعُونَهُمْ زَمْزُمِيِّينَ.,"Tanah itu dikenal sebagai tanah orang Refaim. Orang Refaim dahulu menetap di sana. Akan tetapi, orang Amon menyebut mereka orang Zamzumim.","(Negeri ini juga termasuk negeri orang Refaim. Dahulu orang Refaim tinggal di sana, tetapi orang Amon menyebut mereka orang Zamzumim.",
Ulangan,2,21,Ulangan 2:21,شَعْبٌ كَبِيرٌ وَكَثِيرٌ وَطَوِيلٌ كَٱلْعَنَاقِيِّينَ، أَبَادَهُمُ ٱلرَّبُّ مِنْ قُدَّامِهِمْ، فَطَرَدُوهُمْ وَسَكَنُوا مَكَانَهُمْ.,"Jumlah mereka banyak, kuat dan tinggi seperti orang Enak. Namun, TUHAN membinasakan mereka untuk orang Amon. Orang Amon mengambil alih negeri itu dan tinggal di sana.","Mereka adalah bangsa yang besar, banyak jumlahnya, dan tinggi seperti orang Enak. Akan tetapi, ALLAH memunahkan mereka dari hadapan orang Amon. Orang Amon menghalau mereka, lalu tinggal di sana menggantikan mereka.",
Ulangan,2,22,Ulangan 2:22,كَمَا فَعَلَ لِبَنِي عِيسُو ٱلسَّاكِنِينَ فِي سِعِيرَ ٱلَّذِينَ أَتْلَفَ ٱلْحُورِيِّينَ مِنْ قُدَّامِهِمْ، فَطَرَدُوهُمْ وَسَكَنُوا مَكَانَهُمْ إِلَى هَذَا ٱلْيَوْمِ.,"Hal yang sama Dia lakukan terhadap keturunan Esau di Seir, mereka memusnahkan orang Horim dan tinggal di sana sampai hari ini.",Begitu pulalah yang dilakukan Allah bagi bani Esau yang tinggal di Seir ketika ia memunahkan orang Hori dari hadapan mereka. Mereka menghalau orang Hori dan tinggal di sana menggantikan orang-orang itu sampai hari ini.,
Ulangan,2,23,Ulangan 2:23,وَٱلْعُوِّيُّونَ ٱلسَّاكِنُونَ فِي ٱلْقُرَى إِلَى غَزَّةَ، أَبَادَهُمُ ٱلْكَفْتُورِيُّونَ ٱلَّذِينَ خَرَجُوا مِنْ كَفْتُورَ وَسَكَنُوا مَكَانَهُمْ.,"Demikian juga orang Kaftor terhadap orang Awi yang tinggal di kota-kota Gaza. Orang Kaftor membinasakan mereka, merebut tanah itu lalu tinggal di sana.","Demikian pula halnya dengan orang Awi yang tinggal di desa-desa sampai ke Gaza. Orang Kaftor, yang datang dari Kaftor, memunahkan mereka dan tinggal di sana menggantikan mereka.)",
Ulangan,2,24,Ulangan 2:24,«قُومُوا ٱرْتَحِلُوا وَٱعْبُرُوا وَادِيَ أَرْنُونَ. اُنْظُرْ. قَدْ دَفَعْتُ إِلَى يَدِكَ سِيحُونَ مَلِكَ حَشْبُونَ ٱلْأَمُورِيَّ وَأَرْضَهُ. ٱبْتَدِئْ تَمَلَّكْ وَأَثِرْ عَلَيْهِ حَرْبًا.,"“Bersiaplah dan seberangilah Sungai Arnon. Aku akan menyerahkan Sihon, raja Hesybon, orang Amori itu ke tanganmu dan merebut negerinya. Jadi, seranglah dan dudukilah negerinya.","Segeralah berangkat dan seberangilah Sungai Arnon. Ketahuilah, Aku menyerahkan Sihon, raja Hesbon, orang Amori itu, beserta negerinya ke dalam tanganmu. Engkau harus mulai merebutnya. Tantanglah mereka untuk berperang.",
Ulangan,2,25,Ulangan 2:25,فِي هَذَا ٱلْيَوْمِ أَبْتَدِئُ أَجْعَلُ خَشْيَتَكَ وَخَوْفَكَ أَمَامَ وُجُوهِ ٱلشُّعُوبِ تَحْتَ كُلِّ ٱلسَّمَاءِ. ٱلَّذِينَ يَسْمَعُونَ خَبَرَكَ يَرْتَعِدُونَ وَيَجْزَعُونَ أَمَامَكَ.,Hari ini Aku akan membuat seluruh bangsa di bawah kolong langit ini segan dan gentar terhadapmu. Mereka akan takut dan gemetar mendengar berita tentangmu.”,"Hari ini juga Aku mulai mendatangkan rasa gentar dan takut terhadap engkau atas bangsa-bangsa di seluruh kolong langit. Ketika mereka mendengar kabar tentang engkau, mereka akan gemetar dan ketakutan karena engkau.’",
Ulangan,2,26,Ulangan 2:26,«فَأَرْسَلْتُ رُسُلًا مِنْ بَرِّيَّةِ قَدِيمُوتَ إِلَى سِيحُونَ مَلِكِ حَشْبُونَ بِكَلَامِ سَلَامٍ قَائِلًا:,"Kemudian, aku mengirim utusan dari padang belantara Kedemot kepada Sihon, raja Hesybon, untuk menyampaikan pesan damai, isinya,","Kemudian, aku mengirimkan beberapa utusan dari Padang Belantara Kademot kepada Sihon, raja Hesbon, untuk menyampaikan pesan damai, demikian,",
Ulangan,2,27,Ulangan 2:27,أَمُرُّ فِي أَرْضِكَ. أَسْلُكُ ٱلطَّرِيقَ ٱلطَّرِيقَ، لَا أَمِيلُ يَمِينًا وَلَا شِمَالًا.,“Izinkanlah kami melewati wilayah negerimu. Kami akan berjalan di jalan raya saja dan tidak akan menyimpang ke kanan atau ke kiri.,‘Izinkanlah kami melewati negerimu. Kami hendak berjalan di jalan raya saja dan tidak akan menyimpang ke kanan atau pun ke kiri.,
Ulangan,2,28,Ulangan 2:28,طَعَامًا بِٱلْفِضَّةِ تَبِيعُنِي لِآكُلَ، وَمَاءً بِٱلْفِضَّةِ تُعْطِينِي لِأَشْرَبَ. أَمُرُّ بِرِجْلَيَّ فَقَطْ.,"Juallah makanan kepada kami dengan bayaran uang supaya kami dapat makan, dan berilah kami air dengan bayaran uang supaya kami dapat minum. Hanya, izinkanlah kami lewat dengan berjalan kaki,","Juallah makanan kepada kami dengan bayaran uang supaya kami dapat makan, dan berilah kami air dengan bayaran uang supaya kami dapat minum. Hanya, izinkanlah kami lewat dengan berjalan kaki",
Ulangan,2,29,Ulangan 2:29,كَمَا فَعَلَ بِي بَنُو عِيسُو ٱلسَّاكِنُونَ فِي سِعِيرَ، وَٱلْمُوآبِيُّونَ ٱلسَّاكِنُونَ فِي عَارَ، إِلَى أَنْ أَعْبُرَ ٱلْأُرْدُنَّ إِلَى ٱلْأَرْضِ ٱلَّتِي أَعْطَانَا ٱلرَّبُّ إِلَهُنَا.,"sampai kami menyeberangi Sungai Yordan dan masuk ke tanah yang diberikan TUHAN, Allah kami. Keturunan Esau yang tinggal di Seir dan orang Moab di Ar membiarkan kami melintas di negerinya.”","sampai kami menyeberangi Sungai Yordan memasuki negeri yang dikaruniakan ALLAH, Tuhan kami, kepada kami. Begitulah bani Esau, yang tinggal di Seir, juga orang Moab, yang tinggal di Ar, memperlakukan kami.’",
